source_set,dataset,folder_name,attack_type,attack_family,mode,mode_inferred,model_norm,poison_rate,train_param_value,test_param_type,test_param_value,target_label,poison_seed,delta,eps,f,upgd_steps,upgd_steps_multiplier,alpha,cover_rate,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
baseline,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8795567283364959,0.46262207688598367,0.60804,0.3971363978899774,,,,
new,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.7756206143416271,0.33614670351215525,0.941709,0.8985179603114796,,,,
baseline,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.001,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.7816576510721247,0.45792941699255196,0.678392,0.5154483798040693,,,,
new,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.001,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.7276088874442793,0.30382342512866845,0.952764,0.9297915096709369,,,,
baseline,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.9168125,0.5268200153132958,0.034673,0.012057272042200452,,,,
new,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.7805142293219862,0.2923097079193936,0.718593,0.892866114041698,,,,
baseline,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9390003434065934,0.5114968472726547,0.250251,0.11429289123335845,,,,
new,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.7197680968675968,0.32123969322784895,0.875377,0.9542828435066566,,,,
baseline,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.9523966346153846,0.515280464701686,0.360302,0.20899271539814118,,,,
new,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.5462838438735178,0.2362346696162232,0.929648,0.9532780708364732,,,,
baseline,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.9476880403458213,0.5401521144777539,0.545729,0.3486561165536297,,,,
new,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.3217385491299898,0.17848383088111408,0.998995,0.9816628987691535,,,,
baseline,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.9514911710037175,0.5168200729687096,0.551759,0.3378548103491585,,,,
new,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.6158485576923077,0.23573978292482212,0.98392,0.9796533534287868,,,,
baseline,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.9367546196739348,0.49338364291136894,0.856281,0.6278573222808339,,,,
new,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.569570895522388,0.20148046712233714,1.0,0.9845516201959307,,,,
baseline,tiny_imagenet,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.9075208396917442,0.48067660358944986,0.965829,0.8230344134639538,,,,
new,tiny_imagenet,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.6428795199898141,0.24082366877271777,0.998995,0.9864355689525245,,,,
baseline,tiny_imagenet,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,unknown,True,mobilenet,0.005,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.8343285408745247,0.5387581596354083,0.932663,0.7927656367746797,,,,
new,tiny_imagenet,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_tiny_imagenet,upgd,upgd,all-to-one,False,mobilenet,0.005,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.5193436469170262,0.2541895713889325,0.994975,0.9899522732981663,,,,
baseline,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.9499375,0.5234594219900655,0.007035,0.0031399145943230345,,,,
new,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.9527574606724244,0.5060246299281296,0.136683,0.20359206229590554,,,,
baseline,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9490567196531792,0.5231075262685594,0.071357,0.0217282089927154,,,,
new,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.8029324096338815,0.48046824643751873,0.227136,0.40479778950012557,,,,
baseline,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.8462856490703852,0.5344202111744952,0.179397,0.09457422758100979,,,,
new,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.9268480239786856,0.4115912472156491,0.620101,0.7071087666415473,,,,
baseline,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.96219089958159,0.5624909656334152,0.271859,0.15008791760864104,,,,
new,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.7313090453503084,0.420894104080322,0.747739,0.7942727957799548,,,,
baseline,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.9391750408496732,0.5248300465085018,0.549246,0.30746043707611154,,,,
new,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.8383932648401826,0.41354020510220324,0.864322,0.8526752072343632,,,,
baseline,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.8665273006921302,0.5498647027087911,0.752261,0.4900778698819392,,,,
new,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.8146579604991038,0.41650686365544654,0.925628,0.9109520221049987,,,,
baseline,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8913200528700906,0.5121053360970814,0.841206,0.6651595076613916,,,,
new,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.8141542437967704,0.4118720492810193,0.977889,0.9566691785983421,,,,
baseline,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.001,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.9351088958562667,0.4809812964098005,0.921608,0.798668676212007,,,,
new,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.001,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.7345674699565329,0.35610305186215463,0.98392,0.982416478271791,,,,
baseline,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.7292365232443125,0.519396462510556,0.225628,0.12697814619442352,,,,
new,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.8778968796159528,0.42144635623066073,0.578894,0.6802310977141421,,,,
baseline,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9509175228310502,0.4691963888881653,0.58191,0.4400904295403165,,,,
new,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.8401196791738925,0.3934630631709838,0.780905,0.7966591308716403,,,,
baseline,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.858314828614009,0.49113418268787834,0.807538,0.674202461693042,,,,
new,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.6625729280447843,0.29269701515023905,0.924623,0.9198693795528762,,,,
baseline,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.938996453138435,0.47023588877819966,0.903518,0.7303441346395378,,,,
new,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.824071710701009,0.314751063466963,0.966834,0.9459934689776438,,,,
baseline,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.8914328304597701,0.38178208284656,0.949749,0.8741522230595328,,,,
new,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.6554999184073107,0.2905612652486037,0.98794,0.9620698317005777,,,,
baseline,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.8630135148988518,0.41590918124200194,0.983417,0.9188646068826928,,,,
new,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.7846897709825998,0.3407653711190093,0.992965,0.9816628987691535,,,,
baseline,tiny_imagenet,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8454215725282578,0.3476374397281097,0.996482,0.9667169053001758,,,,
new,tiny_imagenet,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.7299091702640934,0.3265578476384132,0.99799,0.9891986937955287,,,,
baseline,tiny_imagenet,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,unknown,True,resnet18,0.005,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.8549276290446841,0.41609703097618633,0.994975,0.9781461944235117,,,,
new,tiny_imagenet,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_tiny_imagenet,upgd,upgd,all-to-one,False,resnet18,0.005,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.6752622848089292,0.26074994152455,0.998995,0.9958553127354935,,,,
baseline,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.9502772177419355,0.5087760159024467,0.00603,0.003893494096960563,,,,
new,tiny_imagenet,upgd_0.001_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.92796875,0.5057316559871247,0.001005,0.003014318010550113,,,,
baseline,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9582463235294117,0.5246383299483628,0.024623,0.010675709620698318,,,,
new,tiny_imagenet,upgd_0.001_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.9401964285714286,0.514453363447053,0.005025,0.03516704345641799,,,,
baseline,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.9550323795180723,0.5224986588724807,0.094472,0.041698065812609895,,,,
new,tiny_imagenet,upgd_0.001_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.8972905188076998,0.4102940169550904,0.430151,0.6394122079879427,,,,
baseline,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.7918105366492146,0.5311259217786648,0.202513,0.12007033408691284,,,,
new,tiny_imagenet,upgd_0.001_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.8474419749166534,0.49114851723469877,0.735678,0.7911328811856317,,,,
baseline,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.8493024397972117,0.5228112854044145,0.336181,0.19794021602612408,,,,
new,tiny_imagenet,upgd_0.001_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.7968104726556856,0.33300372699365843,0.834171,0.8692539562923889,,,,
baseline,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.9281682344972908,0.5732510404723969,0.566332,0.4172318512936448,,,,
new,tiny_imagenet,upgd_0.001_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.8144577193569993,0.48583849004802837,0.911558,0.937578497864858,,,,
baseline,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.7365100347746387,0.528877628828412,0.749749,0.5823913589550365,,,,
new,tiny_imagenet,upgd_0.001_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.5833453698263481,0.3290120305707991,0.961809,0.9619442351168048,,,,
baseline,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.001,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.9179053974402156,0.58761846788942,0.89598,0.74591811102738,,,,
new,tiny_imagenet,upgd_0.001_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.001,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.8335677749773814,0.35102895287698,0.98392,0.9717407686510927,,,,
baseline,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.9508023648648649,0.5052642663213467,0.038693,0.018588294398392362,,,,
new,tiny_imagenet,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.9286580748175183,0.500586445428596,0.033166,0.017206731976890228,,,,
baseline,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.9421818873668188,0.49633152433993466,0.363819,0.24755086661642803,,,,
new,tiny_imagenet,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.6696839584818246,0.28959061893198657,0.913568,0.8810600351670435,,,,
baseline,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.9406012931034483,0.5109717394860367,0.531156,0.3933685003767898,,,,
new,tiny_imagenet,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.6820196346569423,0.2659885244038507,0.946734,0.9299171062547099,,,,
baseline,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.8311477921792618,0.4849171493127248,0.70603,0.5717156493343382,,,,
new,tiny_imagenet,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.7737433904538857,0.32563165211899847,0.979899,0.9518965084149711,,,,
baseline,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.9172089141599413,0.42657391996877325,0.831156,0.6847525747299673,,,,
new,tiny_imagenet,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.7626291202980606,0.3895712387071629,0.986935,0.9649585531273549,,,,
baseline,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.8948448462370576,0.49777999198900014,0.907538,0.8127354935945742,,,,
new,tiny_imagenet,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,all-to-one,False,vgg,0.005,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.7128586198884758,0.3291960989212921,0.986935,0.9797789500125597,,,,
baseline,tiny_imagenet,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_tiny_imagenet,upgd,upgd,unknown,True,vgg,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.8469239158784254,0.39860394811880573,0.956784,0.9029138407435318,,,,
