dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
mnistm,mobilenet,79,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.6333763318863457,0.49816287858251607,0.299274,0.353713009491904,0.1,4.683786392211914,true,0.5560167035544933,0.664187466197557
mnistm,mobilenet,80,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.692895558342133,0.5243919733527913,0.227387,0.26451702959240647,0.1,2.1467864513397217,false,0.41951357868223305,0.5543164466737064
mnistm,mobilenet,81,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.7720051369863014,0.5664924434104031,0.29383,0.3260748185371301,0.1,3.0774552822113037,true,0.6365203886963725,0.8009305435570911
mnistm,mobilenet,82,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.6823382352941176,0.4133499556725997,0.002652,0.002372975991066443,,4.115133762359619,true,0.49731392066417635,0.7125045443613907
mnistm,mobilenet,83,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.6966858552631578,0.42595913794115137,0.001954,0.00265214963707426,,1.835404396057129,false,0.3407673103529211,0.5573486842105263
mnistm,mobilenet,84,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.540596828817734,0.3742974023720219,0.898241,0.5668620882188722,,5.821273326873779,true,0.4386262892206562,0.571665830377226
mnistm,mobilenet,85,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.6511411290322581,0.4578637651092321,0.161223,0.17322724734785036,,12.298962593078613,true,0.4012768864303935,0.5558987775688143
mnistm,mobilenet,86,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.36187597956051065,0.24242843004078307,0.991206,0.8636236739251815,,5.357091903686523,true,0.3405981045230403,0.4361561441388223
mnistm,mobilenet,87,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.8521847653142403,0.7013016640606435,0.24665,0.175321049692909,,2.552830457687378,false,0.5610413312485149,0.6817478122513922
mnistm,mobilenet,88,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.4122132914847161,0.2659166393674407,0.995673,0.8309603573422669,,7.734407901763916,true,0.3211462921139113,0.43818361380773163
mnistm,mobilenet,89,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.3253978825136612,0.20923558218504945,0.996371,0.9195979899497487,,5.373501777648926,true,0.31377985096793654,0.40670969123082595
mnistm,mobilenet,90,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.3634705798261665,0.2310263254473488,0.998465,0.9151312116136237,,3.3120455741882324,true,0.36437378857248354,0.4703291920755377
mnistm,mobilenet,91,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.7109062500000001,0.4177857898795636,0.00349,0.0015354550530429928,,5.827565670013428,true,0.47331577827969884,0.707812146376048
mnistm,mobilenet,92,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.6994801136363636,0.4464437576363749,0.00335,0.0030709101060859855,,4.623485088348389,true,0.5156114357591899,0.7180405205591808
mnistm,mobilenet,93,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.5161191695459032,0.329606674844677,0.962032,0.7068676716917923,,8.4882173538208,true,0.35997226428827456,0.5091822600492556
