dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
cifar10,resnet18,156,1,upgd,upgd,0.01,4.0,,test_eps,4.0,0.6452054204062353,0.4002650470377431,0.756094,0.5886278326150424,
cifar10,resnet18,157,1,upgd,upgd,0.01,6.0,,test_eps,6.0,0.6139486892583119,0.2800093969940327,0.928594,0.8152370360072293,
cifar10,resnet18,158,1,upgd,upgd,0.01,8.0,,test_eps,8.0,0.5165605975828111,0.3200802978011026,0.764219,0.7764493257333519,
cifar10,resnet18,159,1,upgd,upgd,0.01,10.0,,test_eps,10.0,0.5772141515754425,0.33580870676346686,0.79375,0.8559710829973586,
cifar10,resnet18,160,1,upgd,upgd,0.01,12.0,,test_eps,12.0,0.6249585990976976,0.24812996854488512,0.854844,0.8936466008619491,
cifar10,resnet18,161,1,upgd,upgd,0.01,16.0,,test_eps,16.0,0.5084891181458451,0.2301527393182814,0.907969,0.9837341860141805,
cifar10,resnet18,162,1,upgd,upgd,0.01,20.0,,test_eps,20.0,0.4901292254504819,0.17291967339699332,0.917813,0.9952731822605311,
cifar10,resnet18,163,1,upgd,upgd,0.01,24.0,,test_eps,24.0,0.17245175683212488,0.06605621182535515,0.965625,0.9970804949256221,
cifar10,resnet18,164,1,upgd,upgd,0.05,4.0,,test_eps,4.0,0.2708102681838138,0.1462767288611786,0.942813,0.9499513415820937,
cifar10,resnet18,165,1,upgd,upgd,0.05,6.0,,test_eps,6.0,0.3383735749614143,0.14812039396949428,0.971406,0.9908244126233838,
cifar10,resnet18,166,1,upgd,upgd,0.05,8.0,,test_eps,8.0,0.16545775977693067,0.09084721540958007,0.992188,0.9847073543723064,
cifar10,resnet18,167,1,upgd,upgd,0.05,10.0,,test_eps,10.0,0.47108493208675606,0.15862006030915343,0.978437,0.9646878910051438,
cifar10,resnet18,168,1,upgd,upgd,0.05,12.0,,test_eps,12.0,0.4845943311874106,0.3365020636363384,0.98,0.9717781176143473,
cifar10,resnet18,169,1,upgd,upgd,0.05,16.0,,test_eps,16.0,0.3572439375436147,0.20231360512433816,0.991094,0.9961073265674962,
cifar10,resnet18,170,1,upgd,upgd,0.05,20.0,,test_eps,20.0,0.6543318944467699,0.18588618967938975,0.962812,0.9963853746698179,
cifar10,resnet18,171,1,upgd,upgd,0.05,24.0,,test_eps,24.0,0.3857665645879733,0.18620950039896855,0.9875,0.9987487835395523,
